ID,Cancer
test_11411,Malignant
test_11412,Malignant
test_11413,Benign
test_11414,Benign
test_11415,Malignant
test_11416,Malignant
test_11417,Malignant
test_11418,Malignant
test_11419,Benign
test_11420,Benign
test_11421,Benign
test_11422,Benign
test_11423,Benign
test_11424,Malignant
test_11425,Benign
test_11426,Benign
test_11427,Malignant
test_11428,Malignant
test_11429,Benign
test_11430,Malignant
test_11431,Benign
test_11432,Benign
test_11433,Malignant
test_11434,Benign
test_11435,Malignant
test_11436,Malignant
test_11437,Malignant
test_11438,Malignant
test_11439,Benign
test_11440,Malignant
test_11441,Benign
test_11442,Malignant
test_11443,Benign
test_11444,Malignant
test_11445,Benign
test_11446,Benign
test_11447,Benign
test_11448,Malignant
test_11449,Benign
test_11450,Malignant
test_11451,Benign
test_11452,Malignant
test_11453,Benign
test_11454,Benign
test_11455,Benign
test_11456,Malignant
test_11457,Malignant
test_11458,Malignant
test_11459,Malignant
test_11460,Malignant
test_11461,Malignant
test_11462,Malignant
test_11463,Benign
test_11464,Benign
test_11465,Benign
test_11466,Benign
test_11467,Malignant
test_11468,Benign
test_11469,Malignant
test_11470,Benign
test_11471,Malignant
test_11472,Malignant
test_11473,Benign
test_11474,Malignant
test_11475,Benign
test_11476,Malignant
test_11477,Malignant
test_11478,Malignant
test_11479,Malignant
test_11480,Benign
test_11481,Malignant
test_11482,Malignant
test_11483,Malignant
test_11484,Malignant
test_11485,Malignant
test_11486,Benign
test_11487,Benign
test_11488,Malignant
test_11489,Benign
test_11490,Benign
test_11491,Malignant
test_11492,Benign
test_11493,Benign
test_11494,Malignant
test_11495,Malignant
test_11496,Benign
test_11497,Malignant
test_11498,Malignant
test_11499,Malignant
test_11500,Benign
test_11501,Benign
test_11502,Malignant
test_11503,Malignant
test_11504,Benign
test_11505,Benign
test_11506,Benign
test_11507,Malignant
test_11508,Benign
test_11509,Malignant
test_11510,Benign
test_11511,Benign
test_11512,Benign
test_11513,Malignant
test_11514,Benign
test_11515,Malignant
test_11516,Benign
test_11517,Malignant
test_11518,Benign
test_11519,Benign
test_11520,Malignant
test_11521,Malignant
test_11522,Malignant
test_11523,Malignant
test_11524,Malignant
test_11525,Benign
test_11526,Benign
test_11527,Malignant
test_11528,Benign
test_11529,Malignant
test_11530,Benign
test_11531,Malignant
test_11532,Malignant
test_11533,Malignant
test_11534,Benign
test_11535,Benign
test_11536,Malignant
test_11537,Benign
test_11538,Benign
test_11539,Benign
test_11540,Malignant
test_11541,Benign
test_11542,Benign
test_11543,Benign
test_11544,Malignant
test_11545,Benign
test_11546,Malignant
test_11547,Malignant
test_11548,Malignant
test_11549,Benign
test_11550,Malignant
test_11551,Malignant
test_11552,Benign
test_11553,Malignant
test_11554,Malignant
test_11555,Malignant
test_11556,Malignant
test_11557,Benign
test_11558,Benign
test_11559,Malignant
test_11560,Benign
test_11561,Malignant
test_11562,Benign
test_11563,Malignant
test_11564,Benign
test_11565,Malignant
test_11566,Benign
test_11567,Malignant
test_11568,Benign
test_11569,Benign
test_11570,Malignant
test_11571,Malignant
test_11572,Benign
test_11573,Benign
test_11574,Malignant
test_11575,Benign
test_11576,Benign
test_11577,Malignant
test_11578,Benign
test_11579,Malignant
test_11580,Benign
test_11581,Malignant
test_11582,Malignant
test_11583,Benign
test_11584,Malignant
test_11585,Malignant
test_11586,Malignant
test_11587,Benign
test_11588,Malignant
test_11589,Malignant
test_11590,Benign
test_11591,Benign
test_11592,Malignant
test_11593,Malignant
test_11594,Benign
test_11595,Benign
test_11596,Malignant
test_11597,Malignant
test_11598,Malignant
test_11599,Malignant
test_11600,Malignant
test_11601,Benign
test_11602,Malignant
test_11603,Malignant
test_11604,Malignant
test_11605,Malignant
test_11606,Malignant
test_11607,Malignant
test_11608,Benign
test_11609,Malignant
test_11610,Malignant
test_11611,Malignant
test_11612,Malignant
test_11613,Benign
test_11614,Benign
test_11615,Benign
test_11616,Malignant
test_11617,Malignant
test_11618,Malignant
test_11619,Benign
test_11620,Malignant
test_11621,Malignant
test_11622,Benign
test_11623,Benign
test_11624,Malignant
test_11625,Benign
test_11626,Benign
test_11627,Malignant
test_11628,Benign
test_11629,Malignant
test_11630,Benign
test_11631,Malignant
test_11632,Malignant
test_11633,Benign
test_11634,Benign
test_11635,Malignant
test_11636,Benign
test_11637,Benign
test_11638,Malignant
test_11639,Benign
test_11640,Benign
test_11641,Benign
test_11642,Malignant
test_11643,Benign
test_11644,Benign
test_11645,Benign
test_11646,Benign
test_11647,Benign
test_11648,Benign
test_11649,Benign
test_11650,Malignant
test_11651,Benign
test_11652,Benign
test_11653,Benign
test_11654,Benign
test_11655,Benign
test_11656,Malignant
test_11657,Benign
test_11658,Malignant
test_11659,Benign
test_11660,Malignant
test_11661,Benign
test_11662,Benign
test_11663,Malignant
test_11664,Benign
test_11665,Malignant
test_11666,Malignant
test_11667,Benign
test_11668,Malignant
test_11669,Benign
test_11670,Malignant
test_11671,Benign
test_11672,Malignant
test_11673,Benign
test_11674,Malignant
test_11675,Benign
test_11676,Malignant
test_11677,Malignant
test_11678,Benign
test_11679,Malignant
test_11680,Benign
test_11681,Malignant
test_11682,Malignant
test_11683,Malignant
test_11684,Benign
test_11685,Malignant
test_11686,Benign
test_11687,Malignant
test_11688,Benign
test_11689,Benign
test_11690,Benign
test_11691,Benign
test_11692,Malignant
test_11693,Benign
test_11694,Malignant
test_11695,Benign
test_11696,Malignant
test_11697,Benign
test_11698,Benign
test_11699,Benign
test_11700,Malignant
test_11701,Malignant
test_11702,Malignant
test_11703,Malignant
test_11704,Malignant
test_11705,Malignant
test_11706,Malignant
test_11707,Malignant
test_11708,Benign
test_11709,Benign
test_11710,Benign
test_11711,Malignant
test_11712,Malignant
test_11713,Benign
test_11714,Benign
test_11715,Malignant
test_11716,Malignant
test_11717,Malignant
test_11718,Benign
test_11719,Malignant
test_11720,Benign
test_11721,Benign
test_11722,Benign
test_11723,Malignant
test_11724,Benign
test_11725,Malignant
test_11726,Benign
test_11727,Malignant
test_11728,Malignant
test_11729,Benign
test_11730,Malignant
test_11731,Benign
test_11732,Benign
test_11733,Benign
test_11734,Benign
test_11735,Benign
test_11736,Benign
test_11737,Malignant
test_11738,Benign
test_11739,Benign
test_11740,Malignant
test_11741,Benign
test_11742,Benign
test_11743,Malignant
test_11744,Benign
test_11745,Malignant
test_11746,Malignant
test_11747,Benign
test_11748,Benign
test_11749,Malignant
test_11750,Benign
test_11751,Malignant
test_11752,Benign
test_11753,Benign
test_11754,Malignant
test_11755,Benign
test_11756,Malignant
test_11757,Benign
test_11758,Malignant
test_11759,Benign
test_11760,Malignant
test_11761,Benign
test_11762,Benign
test_11763,Benign
test_11764,Malignant
test_11765,Benign
test_11766,Malignant
test_11767,Malignant
test_11768,Malignant
test_11769,Malignant
test_11770,Benign
test_11771,Malignant
test_11772,Benign
test_11773,Benign
test_11774,Malignant
test_11775,Malignant
test_11776,Malignant
test_11777,Malignant
test_11778,Benign
test_11779,Malignant
test_11780,Benign
test_11781,Benign
test_11782,Malignant
test_11783,Malignant
test_11784,Malignant
test_11785,Malignant
test_11786,Malignant
test_11787,Benign
test_11788,Malignant
test_11789,Malignant
test_11790,Benign
test_11791,Benign
test_11792,Benign
test_11793,Benign
test_11794,Malignant
test_11795,Malignant
test_11796,Benign
test_11797,Benign
test_11798,Benign
test_11799,Benign
test_11800,Malignant
test_11801,Malignant
test_11802,Benign
test_11803,Malignant
test_11804,Benign
test_11805,Benign
test_11806,Benign
test_11807,Malignant
test_11808,Malignant
test_11809,Malignant
test_11810,Malignant
test_11811,Malignant
test_11812,Malignant
test_11813,Malignant
test_11814,Malignant
test_11815,Benign
test_11816,Malignant
test_11817,Malignant
test_11818,Malignant
test_11819,Malignant
test_11820,Benign
test_11821,Malignant
test_11822,Benign
test_11823,Benign
test_11824,Malignant
test_11825,Benign
test_11826,Malignant
test_11827,Benign
test_11828,Benign
test_11829,Benign
test_11830,Malignant
test_11831,Malignant
test_11832,Benign
test_11833,Benign
test_11834,Benign
test_11835,Benign
test_11836,Malignant
test_11837,Benign
test_11838,Benign
test_11839,Benign
test_11840,Benign
test_11841,Benign
test_11842,Benign
test_11843,Malignant
test_11844,Malignant
test_11845,Malignant
test_11846,Benign
test_11847,Benign
test_11848,Benign
test_11849,Malignant
test_11850,Benign
test_11851,Malignant
test_11852,Malignant
test_11853,Malignant
test_11854,Malignant
test_11855,Benign
test_11856,Benign
test_11857,Malignant
test_11858,Malignant
test_11859,Malignant
test_11860,Benign
test_11861,Malignant
test_11862,Benign
test_11863,Benign
test_11864,Benign
test_11865,Benign
test_11866,Benign
test_11867,Benign
test_11868,Benign
test_11869,Benign
test_11870,Malignant
test_11871,Benign
test_11872,Benign
test_11873,Malignant
test_11874,Malignant
test_11875,Malignant
test_11876,Malignant
test_11877,Benign
test_11878,Benign
test_11879,Malignant
test_11880,Benign
test_11881,Benign
test_11882,Benign
test_11883,Benign
test_11884,Benign
test_11885,Benign
test_11886,Malignant
test_11887,Malignant
test_11888,Benign
test_11889,Benign
test_11890,Malignant
test_11891,Malignant
test_11892,Malignant
test_11893,Malignant
test_11894,Benign
test_11895,Malignant
test_11896,Malignant
test_11897,Benign
test_11898,Malignant
test_11899,Malignant
test_11900,Benign
test_11901,Benign
test_11902,Malignant
test_11903,Malignant
test_11904,Benign
test_11905,Malignant
test_11906,Malignant
test_11907,Malignant
test_11908,Malignant
test_11909,Malignant
test_11910,Benign
test_11911,Benign
test_11912,Malignant
test_11913,Malignant
test_11914,Malignant
test_11915,Benign
test_11916,Benign
test_11917,Malignant
test_11918,Malignant
test_11919,Malignant
test_11920,Benign
test_11921,Malignant
test_11922,Benign
test_11923,Malignant
test_11924,Benign
test_11925,Benign
test_11926,Benign
test_11927,Malignant
test_11928,Benign
test_11929,Malignant
test_11930,Malignant
test_11931,Malignant
test_11932,Malignant
test_11933,Malignant
test_11934,Malignant
test_11935,Malignant
test_11936,Malignant
test_11937,Benign
test_11938,Benign
test_11939,Benign
test_11940,Benign
test_11941,Malignant
test_11942,Malignant
test_11943,Benign
test_11944,Malignant
test_11945,Benign
test_11946,Malignant
test_11947,Malignant
test_11948,Malignant
test_11949,Malignant
test_11950,Benign
test_11951,Malignant
test_11952,Malignant
test_11953,Benign
test_11954,Malignant
test_11955,Benign
test_11956,Malignant
test_11957,Malignant
test_11958,Benign
test_11959,Malignant
test_11960,Benign
test_11961,Benign
test_11962,Malignant
test_11963,Benign
test_11964,Malignant
test_11965,Malignant
test_11966,Benign
test_11967,Malignant
test_11968,Benign
test_11969,Benign
test_11970,Benign
test_11971,Benign
test_11972,Malignant
test_11973,Malignant
test_11974,Malignant
test_11975,Benign
test_11976,Benign
test_11977,Benign
test_11978,Malignant
test_11979,Benign
test_11980,Benign
test_11981,Benign
test_11982,Malignant
test_11983,Benign
test_11984,Malignant
test_11985,Malignant
test_11986,Benign
test_11987,Benign
test_11988,Malignant
test_11989,Benign
test_11990,Malignant
test_11991,Benign
test_11992,Malignant
test_11993,Malignant
test_11994,Benign
test_11995,Malignant
test_11996,Benign
test_11997,Benign
test_11998,Malignant
test_11999,Benign
test_12000,Benign
test_12001,Benign
test_12002,Malignant
test_12003,Benign
test_12004,Malignant
test_12005,Benign
test_12006,Malignant
test_12007,Malignant
test_12008,Malignant
test_12009,Malignant
test_12010,Benign
test_12011,Malignant
test_12012,Benign
test_12013,Malignant
test_12014,Malignant
test_12015,Malignant
test_12016,Malignant
test_12017,Malignant
test_12018,Benign
test_12019,Malignant
test_12020,Malignant
test_12021,Malignant
test_12022,Malignant
test_12023,Benign
test_12024,Malignant
test_12025,Malignant
test_12026,Benign
test_12027,Benign
test_12028,Malignant
test_12029,Benign
test_12030,Benign
test_12031,Benign
test_12032,Malignant
test_12033,Malignant
test_12034,Benign
test_12035,Malignant
test_12036,Benign
test_12037,Benign
test_12038,Malignant
test_12039,Malignant
test_12040,Benign
test_12041,Malignant
test_12042,Benign
test_12043,Benign
test_12044,Malignant
test_12045,Malignant
test_12046,Malignant
test_12047,Benign
test_12048,Malignant
test_12049,Malignant
test_12050,Malignant
test_12051,Malignant
test_12052,Malignant
test_12053,Benign
test_12054,Benign
test_12055,Benign
test_12056,Benign
test_12057,Malignant
test_12058,Benign
test_12059,Benign
test_12060,Malignant
test_12061,Benign
test_12062,Malignant
test_12063,Benign
test_12064,Malignant
test_12065,Benign
test_12066,Malignant
test_12067,Benign
test_12068,Malignant
test_12069,Malignant
test_12070,Benign
test_12071,Malignant
test_12072,Malignant
test_12073,Malignant
test_12074,Benign
test_12075,Benign
test_12076,Benign
test_12077,Malignant
test_12078,Benign
test_12079,Benign
test_12080,Benign
test_12081,Benign
test_12082,Malignant
test_12083,Benign
test_12084,Malignant
test_12085,Malignant
test_12086,Malignant
test_12087,Malignant
test_12088,Benign
test_12089,Malignant
test_12090,Malignant
test_12091,Malignant
test_12092,Benign
test_12093,Malignant
test_12094,Malignant
test_12095,Malignant
test_12096,Malignant
test_12097,Benign
test_12098,Malignant
test_12099,Malignant
test_12100,Malignant
test_12101,Benign
test_12102,Benign
test_12103,Benign
test_12104,Benign
test_12105,Malignant
test_12106,Benign
test_12107,Malignant
test_12108,Malignant
test_12109,Malignant
test_12110,Benign
test_12111,Malignant
test_12112,Benign
test_12113,Benign
test_12114,Benign
test_12115,Benign
test_12116,Malignant
test_12117,Malignant
test_12118,Benign
test_12119,Benign
test_12120,Malignant
test_12121,Benign
test_12122,Malignant
test_12123,Malignant
test_12124,Malignant
test_12125,Benign
test_12126,Benign
test_12127,Benign
test_12128,Malignant
test_12129,Benign
test_12130,Benign
test_12131,Malignant
test_12132,Malignant
test_12133,Malignant
